UNIX_Timestamp,Tweet_text
1415502370,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502371,RT @DRogOSU: This game swung heavily both ways
1415502372,Huge first half for #Buckeyes despite the annoying turnovers.
1415502375,Joey Bosa needs to toughen up and ditch the snivel gear. Like Samson
1415502379,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502380,Good 1st half #Buckeyes
1415502381,#OhioState on top at the half. #OhioStatevsMichiganstate
1415502381,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502382,#Buckeyes r up at halftime! 28-21. #BuckeyeNation #GoBucks
1415502383,Wow what an ugly first half but still going into locker room w\/lead. #GoBucks #OSUvsMSU #Buckeyes
1415502383,RT @teeinthegarden: There's something rotten in Michigan...everything. #ohiostate #Buckeyes
1415502384,Halftime at Spartan Stadium
1415502384,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502384,RT @AdeloveY2J: Yea baby lets go #OhioState #OSUvsMSU http:\/\/t.co\/Dg9hHBDQ4z
1415502385,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502385,RT @BigTenNetwork: #Buckeyes fans
1415502385,A mistake free second half and the Buckeyes put this away. First half far from that and still a 7 point lead. #Buckeyes #OSUvsMSU
1415502386,Both kids are in bed
1415502387,This game is moving at the pace of a Yankees - Red Sox playoff game. #Buckeyes #Sparty #2hrfirsthalf
1415502387,Total yards: #OhioState 332
1415502389,RT @patcaputo98: Thoughts halftime Ohio State
1415502390,Not the best first half for the #Buckeyes but a lead will work. #OSUvsMSU
1415502392,RT @LDawnUnsolicitd: #OSUvsMSU  #wedemboyz #GoBucks #ohiostate #weoutchea \ud83c\udfc8
1415502392,RT @Buckeyefanohio7: #OhioState is up 28-21 at halftime .. #GoBucks #Buckeyes #BuckeyeNation #OSUvsMSU
1415502395,OK great  gameplanning and playcalling - now can you deal with halftime adjustments? #buckeyes
1415502397,Come on #Buckeyes keep this lead \u270a
1415502397,#Halftime leads tend to make you forget about first half mistakes. #OhioState #Buckeyes #MichiganState #Spartans #SpecialTeamsMistakes #B1G
1415502398,Keep fighting
1415502403,@ajusf16 GOOOO #OhioState !! #BuckeyeNation
1415502404,RT @BigTenNetwork: #Buckeyes fans
1415502404,Let's go #OhioState! Let's keep it up in the 2nd half \n#GoBucks #BeatMSU
1415502405,Great first half from THE OHIO STATE #OhioState
1415502405,RT @NUEMONEY: \ud83d\udce3\ud83d\udce3\ud83d\udce3 #BUCKEYES \ud83d\udce3\ud83d\udce3\ud83d\udce3 #OSUvsMSU 28-21 Halftime #ABC
1415502405,I'm proud of the #Buckeyes for coming back and taking the lead going into the half..Now let's come out and SMASH THEM!!!! #Buckeyes
1415502406,I'm exhausted
1415502407,That many mistakes and were up?! Tighten up bucks
1415502412,Up at the half! I'll take it!! #buckeyes #osu #BuckeyeNation @mannysonsecond
1415502412,RT @BigTenNetwork: #Buckeyes fans
1415502414,Don't sleep! @Cantguardmike out there eatin! #OhioState
1415502415,RT @FOXSportsOH: Halftime at Spartan Stadium
1415502417,Who knew a freshman QB is commanding the field with so much poise &amp;control!!! #GoJT #Buckeyes #Iamabeliever #OSUvsMSU
1415502417,RT @BruceFeldmanCFB: J.T. Barrett really growing up fast for the #Buckeyes: 233 passing yards in the 1st half. 2 TDs
1415502418,LOL
1415502419,#Buckeyes have shown their talent with every team they've played this yr.  #ESPN which games have you been watching? Rank higher!!
1415502420,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502421,Still 30 minutes of football. #Buckeyes need to show discipline and conditioning. Defense has been on the field way too long.
1415502423,Great first half #Buckeyes... keep on keepin on! #BeatSparty
1415502424,#Buckeyes lead at Halftime let's keep it up in The 2nd Half
1415502424,#JTBarrett has a promising career ahead of him at #OhioState.
1415502425,RT @davebiddle: Been saying all year Jalin should be returning kickoffs
1415502425,Keep it up #OhioState \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f
1415502425,Let's gooooo Bucks!!! #ohiostate #beatmichiganstate #scarletandgray http:\/\/t.co\/KO4OYAQxzP
1415502427,RT @patcaputo98: Thoughts halftime Ohio State
1415502429,#Buckeyes and #Sparty putting on quite a show tonight. #GoBucks
1415502430,#OSU leads #MSU 28-21 going into halftime. The #Buckeyes offense surged in the 2nd quarter
1415502432,#Buckeyes with 332 yards in the first half...
1415502434,RT @FOXSportsOH: Halftime at Spartan Stadium
1415502435,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502436,#Sparty looked too physical early
1415502437,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502438,Lets go #Buckeyes one more half to go!
1415502439,RT @Kevin_Noon: #Buckeyes commit Torrance Gibson who knows a thing or two about running away from defenders. RT @quick_tg6: He is GONE! \ud83c\udfc3\ud83d\udca8
1415502440,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502441,RT @Mykal_Hamner: What a great game right now @OhioStAthletics #OhioState
1415502441,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502441,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502445,Ok
1415502445,To be up 7 with a missed FG and two made turnovers great spot #Buckeyes
1415502447,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502447,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502448,@MidweztMarauder @TheRedOne80 @Max_Bergeron @erinsorensen @RamytBergeron 11 AM if #Buckeyes win
1415502449,RT @FOXSportsOH: Halftime at Spartan Stadium
1415502449,Couldn't have played worse and up 7 #Buckeyes #BeatSparty
1415502449,The #Buckeyes probably shouldn't be in this game considering their stupid mistakes. That they're still winning is a GREAT sign. #OSUvsMSU
1415502450,Ohio states got this game right where they want it at 1\/2 time...just have 2 tighten up the special teams #Buckeyes #OSUvsMSU
1415502453,Coach your defense has given up 300 yards to the #OhioState offense.... BURN \ud83d\udd25#OSUvsMSU
1415502455,#Buckeyes comin back
1415502456,New Purchase: $50\/ea for 2 #OhioState 2014 #B1GChampGame Lower-Level Mid-Field Club #TeamTix http:\/\/t.co\/28e78TBFqi
1415502457,Great first half #Buckeyes let's keep the momentum
1415502459,Yes it is....RT @Mykal_Hamner: What a great game right now @OhioStAthletics #OhioState
1415502459,Good close to the first half #Buckeyes #gobucks #ohiostate #beatsparty #B1G #gameday http:\/\/t.co\/hliuphZWTK
1415502464,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502467,Other than special teams fumbles; not a bad half fellas! Let's go #Buckeyes
1415502468,#OhioState #BuckeyeNation
1415502472,End of the first half #Buckeyes lead 28 - 21. We've put up 332 yards on offense already. Need to tighten up the D and penalties. #GoBucks
1415502472,RT @DarrylTalley: What a throw! #OhioState
1415502474,RT @scarletfever99: #Buckeyes getting lucky they haven't been called on a few taunting penalties. Can't shh the crowd lol. Shew.
1415502474,RT @MNerici: My daughter @Meg_Nerch rapping our Buckeyes in East Lansing!!! #Buckeyes http:\/\/t.co\/ESMBc3BXLS
1415502475,RT @davebiddle: Total yards: #OhioState 332
1415502477,Great game so far! #OhioState
1415502478,RT @tspang75: A mistake free second half and the Buckeyes put this away. First half far from that and still a 7 point lead. #Buckeyes #OSUv\u2026
1415502479,@TaylorRooks I agree with @jaxon_knife... #Buckeyes have surrvied their self-inflicted setbacks.  Watch for a #Buckeye explosion in 2nd half
1415502480,RT @davebiddle: Total yards: #OhioState 332
1415502481,RT @MattFinkes: Think of how bad the #Buckeyes have played this half! Penalties
1415502483,@Bwoodss_ lmao wait your a Spartan rooting for the #Buckeyes ?? Haaaaa I love you bro\ud83d\ude4c\ud83d\ude29\ud83d\ude29\ud83d\ude06
1415502484,#osubuzz Devin Smith having the complete game #Buckeyes have been waiting for entire career with 6 catches for 129 yards and a TD.
1415502484,We on that #juice!  #ohiostate #GoBucks #BeatSparty #BeatMichigan
1415502485,RT @patcaputo98: Thoughts halftime Ohio State
1415502485,I am taking a break
1415502486,RT @LOLGamedaySigns: If #OhioState beat anything other than their dick for the last 10 years you may get some respect!! #GameDaySigns http:\u2026
1415502486,Let's go Buckeyes! Great first half!! #Buckeyes
1415502487,#Buckeyes did well on 3rd down in the first half
1415502490,Michigan St. 21
1415502492,RT @JETBreezy: #OhioState #BuckeyeNation
1415502493,RT @BigTenNetwork: #Buckeyes fans
1415502495,Dantonio thinks his team was up by 14 points in the first half lol. #buckeyes
1415502496,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502497,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502498,@jnwilson29 exciting #OSUvsMSU. #Buckeyes back to life!
1415502498,#Buckeyes up at the half. 28-21. Let's go defense! Big second half coming up! Let's get this win! #OSUvsMSU #GoBucks #O-H
1415502499,RT @Todd_Jones: #OhioState has rushed for 100 yards and passed for 232 against Michigan State D in the first half.
1415502499,RT @LOLGamedaySigns: If #OhioState beat anything other than their dick for the last 10 years you may get some respect!! #GameDaySigns http:\u2026
1415502505,First half good. 2nd half needs to be better or @TheSchatzman and I will be forces to deal with #Vegas #OhioState http:\/\/t.co\/qRIHZiBwi6
1415502508,Ohio State won the first half 29-21 \ud83d\ude0f #Buckeyes #OSU \u2665
1415502512,#DefensiveStruggle RT @davebiddle: Total yards: #OhioState 332
1415502512,I Just Love My New Snuggie Thanks Babe I Love You And Thanks For All The Gifts rkkhan26\n#OHIOSTATE\u2026 http:\/\/t.co\/fPQUdqiyhz
1415502515,Please call the game the same way in the 2nd half! #Buckeyes
1415502518,#Buckeyes overcoming self inflicted mistakes to still lead 28-21 at half! #GoBucks #SpankSparty #BuckeyeNation #OH
1415502519,This #OSUvsMSU game is keeping me up and awake... I'm normally in bed like an old man but not when the #buckeyes be playing like this
1415502520,Quite the wild 1st half between #OSUvsMSU! #Buckeyes lead 28-21! Back and forth action! The #Spartans get the ball coming after the half!
1415502523,Still not sold my #Buckeyes pull it off tonight. The amount of errors made tonight usually bites us in the ass come the end of the 4th qtr.
1415502523,RT @BruceFeldmanCFB: J.T. Barrett really growing up fast for the #Buckeyes: 233 passing yards in the 1st half. 2 TDs
1415502525,RT @patcaputo98: Thoughts halftime Ohio State
1415502525,RT @TimCsports: Halftime #OhioState 28 #MichiganState 21 lets go #Buckeyes #BuckeyeNation
1415502526,As verbose as ever #BeatSparty #Buckeyes https:\/\/t.co\/TsKRO2ZqOv
1415502527,RT @ElishaBea22: Great game so far! #OhioState
1415502528,RT @BigTenNetwork: #Buckeyes fans
1415502530,RT @HeatherHopeTV: Keep the lead!! #GoBucks #OSUvMSU Let's do this!! #BuckeyeNation #Buckeyes \ud83d\ude4c\ud83c\udfc8
1415502530,#Buckeyes Oh now the announcers are gushing over JT......
1415502532,Dammit
1415502533,RT @JETBreezy: #OhioState #BuckeyeNation
1415502535,New Purchase: $99\/ea for 2 #OhioState 2014 #B1GChampGame Mid-Level Mid-Field Club #TeamTix http:\/\/t.co\/HjcHp3ixlX
1415502535,RT @BigTenNetwork: #Buckeyes fans
1415502537,It's 10:09pm
1415502538,JT Barrett.  1 half... 4 tds........ 1 cup. #Buckeyes #OhioStatevsMichiganstate #OhioState
1415502538,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502546,If we can avoid turnovers in the second half the question will be how much the #Buckeyes win by. #OhioState
1415502551,RT @BigTenNetwork: #Buckeyes fans
1415502552,This is Mark Dantonio. #Buckeyes #SilenceSparty #OSUvsMSU #GoBucks http:\/\/t.co\/ZG3uu49ST7
1415502560,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502561,RT @patcaputo98: Thoughts halftime Ohio State
1415502562,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502563,IMPERATIVE That the #Buckeyes get that stop to start the 2nd half!!!
1415502565,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502565,\u201c@11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/RQVjojiswI\u201d@HellyerAndy
1415502565,RT @BigTenNetwork: #Buckeyes fans
1415502568,RT @Buckeyefanohio7: #OhioState is up 28-21 at halftime .. #GoBucks #Buckeyes #BuckeyeNation #OSUvsMSU
1415502568,#Knicks \ud83c\udfc0\n#Giants \ud83d\udc99\ud83c\udfc8\n#OhioState \u2764\ufe0f\ud83c\udfc8
1415502571,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502571,That #7 ranked MSU team where they at doe?????? #OhioState
1415502572,Let's go bucks! #OhioState #BuckeyeNation
1415502575,HALFTIME: #OhioState's J. T. Barrett 10-17
1415502579,RT @BigTenNetwork: #Buckeyes fans
1415502579,It's halftime.... #selfie #olive #ilovebeingathome #gameday #goosu #buckeyes http:\/\/t.co\/kuXCep5ak5
1415502579,Let's go #Buckeyes \n#OhioState
1415502582,Quick first half thoughts. What will be key in second half.... https:\/\/t.co\/xpMqjMMoJM #OhioState #Buckeyes
1415502585,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502586,Ohio State is gonna win the big ten
1415502587,RT @WeSayWhoDey: #SpartansWill Lose to the #Buckeyes!\n\n#GoBucks #IsmellaTD http:\/\/t.co\/sZe2ke9Yyd
1415502592,Ohio up 28-21 #Buckeyes #GoBucks #MSUvsOSU
1415502592,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502594,RT @MarcGivlerBG: Quick first half thoughts. What will be key in second half.... https:\/\/t.co\/xpMqjMMoJM #OhioState #Buckeyes
1415502595,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502598,RT @Puncheons: Dammit
1415502598,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502599,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502600,RT @UofCFB: Which team are you rooting for tonight?\nRT for #MichiganState\nFAV for #OhioState\n#OSUvsMSU http:\/\/t.co\/WjhEUsZ68F
1415502602,"Um mm your a zip sorry we Dont need no more fans \""@JazziBoo20: Touchdown baby #Buckeyes !\"""
1415502604,RT @Kevin_Noon: #Buckeyes commit Torrance Gibson who knows a thing or two about running away from defenders. RT @quick_tg6: He is GONE! \ud83c\udfc3\ud83d\udca8
1415502604,Alright! Go #Buckeyes #BuckeyeNation #OSUvsMSU http:\/\/t.co\/b7uOyIz8tT
1415502604,RT @BruceFeldmanCFB: J.T. Barrett really growing up fast for the #Buckeyes: 233 passing yards in the 1st half. 2 TDs
1415502604,Even After Braxton Miller is gone the QB position at Ohio State in the future is bright! #JTBarrett #OhioState #GoBucks
1415502605,Ohio State is going to win this!! Squaddddd \ud83d\ude03 #OhioState #OSUvsMSU
1415502606,Rivals the Joey Bosa vine from PSU RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/ACcO6L4qR5
1415502609,"Ohio State's Michael Thomas was running \""like a scalded dog\"" on his 79 yard TD catch &amp; run.\n\n#OSUvsMSU\n#GoBucks\n#Buckeyes"
1415502610,@JoeMama123451 @OhioStAthletics @dsmithosu \ud83d\ude0a Love you too Handsome \ud83d\ude18\ud83d\ude18\u2764\ufe0f Go #Buckeyes \ud83d\udc83\ud83d\udc83\ud83d\udc83\ud83d\udc83\ud83c\udfc8\ud83c\udfc8
1415502613,RT @PatrickKalista: Not the best first half for the #Buckeyes but a lead will work. #OSUvsMSU
1415502621,Go Bucks! #Buckeyes http:\/\/t.co\/2Vletg6V4y
1415502628,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502630,#OhioState \ud83d\ude4c
1415502630,Gotta keep the foot on the gas #Buckeyes
1415502639,RT @Kittymay1698: @JoeMama123451 @OhioStAthletics @dsmithosu \ud83d\ude0a Love you too Handsome \ud83d\ude18\ud83d\ude18\u2764\ufe0f Go #Buckeyes \ud83d\udc83\ud83d\udc83\ud83d\udc83\ud83d\udc83\ud83c\udfc8\ud83c\udfc8
1415502642,28-21 OSU in the lead @ the half.. LET'S GO BUCKS!!! #Buckeyes
1415502646,What a first half....I hope the #Buckeyes keep it up http:\/\/t.co\/tIS17lx365
1415502646,RT @BigTenNetwork: #Buckeyes fans
1415502646,RT @CityGalSports: This #OhioState game is giving me anxiety.
1415502649,#OhioState should either up 4td's or down 4td's. Sloppy game by #OSU - lucky to be ahead.
1415502653,Imagine how good it could've been if the #Buckeyes didn't spend the whole first quarter shooting themselves in the foot. #GoBucks #MSUvsOSU
1415502655,It's going to be difficult for Urban Meyer next season to sit J.T Barrett down when Braxton Miller is healthy.  #OSUvsMSU #OhioState
1415502658,RT @BigTenNetwork: #Buckeyes fans
1415502660,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502665,@dannykanell you need to reexamine your shirt-tie-collar combo. #notagoodlook #Buckeyes
1415502668,@TheKennyRoda @dinocleveland Wow #Buckeyes shocking! Impressive
1415502669,Let's get it!!! #roadtotheplayoffs #ohiostate #jtbarrett @ Lakeland lounge hookah cafe http:\/\/t.co\/hFZgKhPs1L
1415502675,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502683,My squad up at the half #Buckeyes
1415502683,RT @BigTenNetwork: #Buckeyes fans
1415502684,Let's get this money #OhioState
1415502685,RT @BigTenNetwork: #Buckeyes fans
1415502686,Man
1415502687,After the special teams turnovers really pleased to be up 7 at the half. #Buckeyes
1415502687,https:\/\/t.co\/aLO7o97Jge #ohiostate #michiganstate #collegefootball #xfactor #big10 #onedirection #1D #cork #ireland #carrigaline
1415502688,RT @BruceFeldmanCFB: J.T. Barrett really growing up fast for the #Buckeyes: 233 passing yards in the 1st half. 2 TDs
1415502689,Big defensive stand by #Buckeyes after fumbling KO after #MSU took a 21-14 lead and giving up no points is turning point of game right now
1415502692,RT @its_jayeveryday: Turn up! #buckeyes
1415502694,@Brutus_Buckeye can I get a shout out on my birthday today? #buckeyes
1415502694,I think a wardrobe change to my lucky Butler By'Not'e jersey may be in order... #Buckeyes http:\/\/t.co\/ciSwHKFlki
1415502697,RT @CityGalSports: This #OhioState game is giving me anxiety.
1415502698,That was probably one of the most exciting 1st halves in college football this year #PersonalOpinion #Buckeyes
1415502698,This is going to be the biggest test for the #Buckeyes #Sparty is great at halftime adjustments
1415502707,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502708,RT @LOLGamedaySigns: If #OhioState beat anything other than their dick for the last 10 years you may get some respect!! #GameDaySigns http:\u2026
1415502708,How 'bout those #Buckeyes
1415502719,RT @billionaire41: Them ohio state boys aint nothin to fuck with!!! #buckeyes #WutangForever lol
1415502720,2 turnovers
1415502721,O-H!!!!! #Buckeyes #BeatSparty #BuckeyeNation http:\/\/t.co\/glZ5IK154C
1415502721,Let's go!! #Buckeyes
1415502724,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502725,#Buckeyes J.T.Barrett 10-17 for 232 yards and 2 TD's through the air and 2 on the ground! #OSUvsMSU
1415502726,One Half To Go #Buckeyes
1415502729,I believe in our #Buckeyes
1415502729,RT @BigTenNetwork: #Buckeyes fans
1415502731,Good game! #Bucks keep it going! #OhioStatevsMichiganstate #BuckeyeNation #Buckeyes O-H-
1415502739,RT @Tyson_proctor: Let's go!! #Buckeyes
1415502739,RT @Blk_Al: Let's get this money #OhioState
1415502742,#Buckeyes
1415502748,#Buckeyes gotta get this W tonight
1415502750,RT @JGiesige: \ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa #Buckeyes
1415502756,RT @MattFinkes: This is going to be the biggest test for the #Buckeyes #Sparty is great at halftime adjustments
1415502756,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502758,Way to recover #Buckeyes !!
1415502758,lotta mistakes
1415502763,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502765,O-H-I-O !! #Buckeyes #OhioState #OhioStatevsMichiganstate #danielladior \ud83c\udfc8\ud83d\ude03 http:\/\/t.co\/Rli0yZfxqF
1415502768,@Jacksonville8 #Buckeyes are set up for a big second half.  Need to make the proper adjustments.  #BeatSparty #GoBuckeyes
1415502772,#Buckeyes JT Barrett in standing strong and in control on the field!!!  #ESPN recognize
1415502775,RT @BigTenNetwork: #Buckeyes fans
1415502776,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502784,RT @DaniellaDior: O-H-I-O !! #Buckeyes #OhioState #OhioStatevsMichiganstate #danielladior \ud83c\udfc8\ud83d\ude03 http:\/\/t.co\/Rli0yZfxqF
1415502785,RT @Blk_Al: Let's get this money #OhioState
1415502793,RT @BruceFeldmanCFB: J.T. Barrett really growing up fast for the #Buckeyes: 233 passing yards in the 1st half. 2 TDs
1415502800,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502805,28-21 at half #buckeyes http:\/\/t.co\/MLB2z2rRMU
1415502805,RT @BigTenNetwork: #Buckeyes fans
1415502810,RT @BigTenNetwork: #Buckeyes fans
1415502815,The problem with #Buckeyes fans is that they think they are the only team in the #B1G that loss to a 4-4 team still looks bad
1415502816,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502819,"\""@YoBitxhHouse: #Buckeyes gotta get this W tonight\""im coming to Texas for my Spacejams"
1415502822,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502822,RT @BruceFeldmanCFB: J.T. Barrett really growing up fast for the #Buckeyes: 233 passing yards in the 1st half. 2 TDs
1415502824,Currently wearing my beanie wells jersey #OhioState
1415502825,Breaking #OhioState Football News: Ohio State Video: J.T. Barrett hits Devin Smith with 44-yd TD pass in 2nd qtr... http:\/\/t.co\/aRpXnGYo5q
1415502828,RT @BigTenNetwork: #Buckeyes fans
1415502829,@Zachhouse24 #BuckeyeNation #Buckeye4Life #Buckeyes #BuckeyeGang
1415502830,RT @quick_tg6: #TheDecision \ud83c\udd7e\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e #Buckeyes http:\/\/t.co\/3mvAmRIo01
1415502831,GO #BUCKEYES!! http:\/\/t.co\/aVv9U6adCx
1415502833,@thacarter7 good ass game for real #GoBucks #Buckeyes #BuckeyeNation
1415502833,Football equation: Fumbles = consecutive(TDs) to end the half #buckeyes #Big10
1415502834,RT @davebiddle: Total yards: #OhioState 332
1415502834,RT @patcaputo98: Thoughts halftime Ohio State
1415502836,Really?! Lmao. \u00af\\_(\u30c4)_\/\u00af  #OhioState #BuckeyeNation http:\/\/t.co\/ZmSWtzdMOf
1415502838,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502840,Love it. All day. RT @11W #Buckeyes take the lead in East Lansing. https:\/\/t.co\/F2OZTWjngW
1415502840,@CollegeGameDay @JTbarrett16 has solidified himself in Scarlet and Grey. His accuracy is on point! #OhioState
1415502841,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502843,RT @11W: #Buckeyes take the lead in East Lansing. https:\/\/t.co\/Rchiazc08N
1415502846,Keep it up #Buckeyes! Defence needs to step up!!
1415502848,@NickLollo haven't listened to his thoughts on #Buckeyes
1415502855,"RT @DeyBeOnANigga_: \""@YoBitxhHouse: #Buckeyes gotta get this W tonight\""im coming to Texas for my Spacejams"
1415502855,RT @Jeremy_OHStorms: #OhioState getting it done tonight! #BeatSparty
1415502856,Halftime stats of #OhioState and #MichiganState: http:\/\/t.co\/WWY0X8UoA7
1415502867,RT @MattyIce971: Please call the game the same way in the 2nd half! #Buckeyes
1415502867,RT @CityGalSports: This #OhioState game is giving me anxiety.
1415502867,RT @MarcGivlerBG: Quick first half thoughts. What will be key in second half.... https:\/\/t.co\/xpMqjMMoJM #OhioState #Buckeyes
1415502870,What a crazy first half...so I made a Cantarito #Buckeyes
1415502872,#Buckeyes have 332 yards at the half
1415502877,RT @BigTenNetwork: #Buckeyes fans
1415502881,RT @MattFinkes: This is going to be the biggest test for the #Buckeyes #Sparty is great at halftime adjustments
1415502886,JT. All I have to say. Looking like he's been doing this for 3 years. #JT #OhioState #BuckeyeNation
1415502889,RT @LOLGamedaySigns: If #OhioState beat anything other than their dick for the last 10 years you may get some respect!! #GameDaySigns http:\u2026
1415502891,RT @WickVISION: .@OhioStateAlumni Rep OSU! Our #Buckeyes compression sock sold .@Buckeye_Corner &amp; http:\/\/t.co\/bCGUoJahuW #OSUvsMSU http:\/\/t\u2026
1415502892,RT @MattFinkes: This is going to be the biggest test for the #Buckeyes #Sparty is great at halftime adjustments
1415502893,RT @theassassinpage: https:\/\/t.co\/aLO7o97Jge #ohiostate #michiganstate #collegefootball #xfactor #big10 #onedirection #1D #cork #ireland #c\u2026
1415502897,RT @davebiddle: Been saying all year Jalin should be returning kickoffs
1415502897,#Buckeyes: At the half: Ohio State leads 28-21 http:\/\/t.co\/JP9i6bTTUw
1415502902,RT @MattFinkes: Think of how bad the #Buckeyes have played this half! Penalties
1415502903,Just need #Buckeyes to win and we're profitable on the day but we're gonna add one more play to finish off the day:\n#FRESNOST #BULLDOGS PK
1415502905,#Buckeyes killed themselves in the half.  Defense needs to step it up in the second.
1415502907,When we win later tonight @CollegeGameDay will be kissing our #Buckeyes ____________.
1415502912,RT @UofCFB: Which team are you rooting for tonight?\nRT for #MichiganState\nFAV for #OhioState\n#OSUvsMSU http:\/\/t.co\/WjhEUsZ68F
1415502913,RT @DaveChudowsky: Barrett is having a night!  How is this guy not the guy from here on out? #buckeyes @wkyc
1415502913,RT @Oclark38: It's going to be difficult for Urban Meyer next season to sit J.T Barrett down when Braxton Miller is healthy.  #OSUvsMSU #Oh\u2026
1415502921,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502921,Overall I'm ok with the first half. If #OhioState can limit self mistakes &amp; keep playing defense they can run away with this game! #GoBucks
1415502924,RT @BigTenNetwork: #Buckeyes fans
1415502929,RT @UofCFB: Which team are you rooting for tonight?\nRT for #MichiganState\nFAV for #OhioState\n#OSUvsMSU http:\/\/t.co\/WjhEUsZ68F
1415502933,Buckeyes have momentum...keep it up. I am doing what I can warding off the state of MI. O-H-I-O #Buckeyes #BuckeyeNation
1415502946,RT @buckeyefansonly: HALFTIME: #OhioState's J. T. Barrett 10-17
1415502951,RT @DaniellaDior: O-H-I-O !! #Buckeyes #OhioState #OhioStatevsMichiganstate #danielladior \ud83c\udfc8\ud83d\ude03 http:\/\/t.co\/Rli0yZfxqF
1415502952,Cut out the mental and special teams mistakes and they would be in better shape. #Buckeyes
