unix_timestamp,tweet_text 
1415501609,vaunted michiganstate defense has given up 21 points to the buckeyes. at home. in the first half. b1g section91 
1415501616,watching @curtfaulkner watch ohiostate play is so much fun! 
1415501618, buckeyes buckeyenation we out here hoe niggas 
1415501619, changed my mind. let's score. buckeyes 
1415501619,don't know what wilson is doing 
1415501628,this the next kruger!!!! @pkruger99 buckeyes @browns http:\/\/t.co\/hwkjqfwzrd 
1415501637,buckeyes please throw to te 
1415501640,can jt barrett lead his offense down the field for an osu halftime lead?? buckeyes! spartans comingup! 
1415501644, buckeyes buckeyenation we out here hoe niggas 
1415501653,we got action buckeyes work osuvsmsu 
1415501654,buckeyes set up with nice punt return -- look to take lead for real before intermission... 
1415501657,great job of picking up the blitz by ezekiel elliott. he's excellent at that. buckeyes 
1415501659,could ohio state take the lead b4 the half ohiostatevsmichiganstate ohiostate http:\/\/t.co\/fqmazfxspx 
1415501665, yeah baby buckeyes 
1415501667,this game is just getting good.. can't change the channel now \ud83d\ude2f ohiostate michiganstate 
1415501667,lets go buckeyes 
1415501669, great job of picking up the blitz by ezekiel elliott. he's excellent at that. buckeyes 
1415501671,remember this day men! this is where we fight 
1415501675,first target for heuerman. ohiostate buckeyes buckeyenation osuvmsu ohio 
1415501682,i think dontrewilson has more ball drops than puberty. osu buckeyes sad 
1415501684,let's go!!! \ud83c\udfc8\ud83c\udfc8\ud83c\udfc8 osu buckeyes http:\/\/t.co\/fioqkd2alb 
1415501685, remember this day men! this is where we fight 
1415501688,jt barrett in standing strong and in control and ready score td before the half!! buckeyes 
1415501692,cmon lets go buckeyes we got this! 
1415501693,good to see this offense play with a little bit of edge! osu buckeyes gobucks 
1415501709,boom buckeyes plentyofflyzone 
1415501710,buckeyes keep moving the chains! td!!!!!!! 
1415501710,wow buckeyes 
1415501713,dime ball. touchdown!!! buckeyes 
1415501713,td! what a pass. ohiostate oh 
1415501714,buckeyes balling \ud83d\ude08 
1415501714,touchdown buckeyes!!!!!!!!!!!!!! devin smith baby 
1415501715,yessssssss. buckeyes 
1415501716,and the buckeyes take the lead!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
1415501716,oh so fucking sweet buckeyes 
1415501716,this game is crazy ohiostate 
1415501717, boom buckeyes plentyofflyzone 
1415501717,yea!!! buckeyes 
1415501717,boom. buckeyes 
1415501717,lets go buckeyes 
1415501717,smith!!! buckeyes 
1415501718,yeeeeaaaahh td! buckeyes 
1415501718,td devin smith!! buckeyes 
1415501718,buckeyes 
1415501719,touchdown buckeyes lead 28-21 
1415501719, boom buckeyes plentyofflyzone 
1415501719,booooom!! ohiostate 
1415501720,woohooooooooooo!!! td buckeyes 
1415501720,touchdown !!! ohiostate 
1415501720, buckeyes 
1415501720,touchdown baby buckeyes ! 
1415501721,apologies to my dogs and neighbors for that scream. buckeyes 
1415501722, boom buckeyes plentyofflyzone 
1415501722,td smith!!! buckeyes osuvsmsu 
1415501722,touchdown buckeyes o-h 
1415501722,yes sir buckeyes 
1415501722,let's goooo!!!!! ohiostate 
1415501722,buckeyes 
1415501722,touchdown ohiostate! 
1415501722,boom buckeyes! 
1415501722, buckeyes fans 
1415501723,td buckeyes 
1415501723,offense is cooking!!!!!!!!!!! buckeyes osuvsmsu 
1415501724,wooohooo! buckeyes buckeyenation 
1415501724,what. a. throw!!! buckeyes 
1415501724,buckeyes woooo!!!!!!!!!!!!! 
1415501725,great touchdown from barnett. ohiostate 
1415501725,beautiful pass &amp; catch buckeyes 
1415501725,yes!!!!!!!! buckeyes 
1415501725,turn up! buckeyes 
1415501725,remember when the rivalry was michigan &amp; ohiostate ? msuvsosu 
1415501725,yessss!!!!! touchdown!!!!\nbuckeyes 
1415501725,touchdown buckeyes! 
1415501727,wow buckeyes 
1415501727,that's what up!!!!!! buckeyes!!! 
1415501727,all devin smith does is catch long tds!!!!!!!!!! buckeyes!!!! 
1415501728,let's goooooooooooo buckeyes buckets 
1415501728,buckeyes ! 
1415501728,even better play! ohiostate 
1415501728,touchdown buckeyes osu buckeyes 
1415501728,devin smith 44-yard td catch and buckeyes have never lost a game in which he's done that. huge momentum swing. osubuzz 
1415501728,big throw! big play! big mo! buckeyes 
1415501729,all that man does it catch touchdowns !!!! buckeyes 
1415501729,\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude4c\ud83d\ude4c\ud83d\ude4cbuckeyes 
1415501729,we are going to smoke these punks now!!! buckeyes 
1415501729,hell yea buckeyes 
1415501729,too much talent buckeyes 
1415501729,buckeyes 
1415501729,come on buckeyes my 8yr old so upset those r tears! no more turnovers or penalties. win4tate beatsparty osuvsmsu http:\/\/t.co\/zmcmk7iwaz 
1415501729,that was nice tho \ud83d\udc4c\u2764\ufe0f\nbuckeyes 
1415501729,there you go buckeyes ohiostate buckeyes 
1415501730,there it is! boom!! buckeyes 
1415501730, lets go buckeyes 
1415501730, buckeyes fans 
1415501730,devin smith your table is ready..buckeyes 
1415501730,yasss finally ahead! \ud83d\ude4c\ud83d\ude4c\nohiostate 
1415501730,@davebiddle: boom buckeyes plentyofflyzone 
1415501731,all he does is catch touchdowns! @dsmithosu with the huge catch for the buckeyes 
1415501731,barrett to devin smith boom buckeyes 
1415501731,ohiostate !! 
1415501731,let's go. beautiful pass. buckeyes 
1415501732, good to see this offense play with a little bit of edge! osu buckeyes gobucks 
1415501732,that is great for momentum! buckeyes 
1415501732,smith!!!! touchdown!!! buckeyes 
1415501733,damn!! jt barrett does it again!! buckeyes 
1415501733,well it's about time!! buckeyes 
1415501733,what a throw! ohiostate 
1415501733,touchdown: barrett finds devin smith for 44 yards to give ohio state a 28-21 lead with :56 left in the first half. buckeyes 
1415501733,holy awesome pass\/catch!! td \ud83d\ude4c buckeyes 
1415501733,boooooom!!! ohiostate 
1415501733,buckeyes! jtbarrett 
1415501733,ohiostate \ud83d\ude4c 
1415501733,dime ball. touchdown!!! buckeyes 
1415501733,what a throw and catch! buckeyes 
1415501733,massive big plays on offense for buckeyes jt barrett going deep again puts osu in front of spartans 
1415501733,one more time buckeyes booooooooom 
1415501733,jt barrett and devin smith are men amongs boys! buckeyes 
1415501733,touchdown ohiostate woot woot!!!! 
1415501733,devin smith doing what he always does do and stuff. td osu from 44 yards out. 28-21 buckeyes lead spartans. 
1415501734,this guy is throwing like an nfl qb barrett buckeyes 
1415501734,oh-io! buckeyes 
1415501734,damn 
1415501734,touchdown!!! ohiostate 
1415501734,touchdown!!! o-h! ohiostate 
1415501734,touchdown ohiostate 
1415501734,touchdown buckeyes! 
1415501735,devin smith td. that seals it!!!!! buckeyes science 
1415501735,oh my gosh. perfect! buckeyes osuvsmsu 
1415501735,let's go!!!!! devin smith!!!!!! touchdown!!!!!!!! buckeyes fact! 
1415501735,smith with the td a g a i n!!! let's goooooo buckeyes 
1415501735,barrett to smith is amazing tonight! these 2 are in sync buckeyes 
1415501735,spartans could not have asked for more than scoring to go up 
1415501735,buckeyes putting in work!!!!! 
1415501735,yes devin smith! got the momentum going into halftime! buckeyes 
1415501736,touchdownbuckeyes! 
1415501736,buckeyes bitch!!! ohiostate buckeyenation 
1415501736,this gameeeeeee. \ud83d\ude33 buckeyes 
1415501736,all he does is catch touchdowns. barrett to smith! buckeyes 
1415501736,barrett with a gorgeous td. buckeyes 
1415501737,what a throw! buckeyes 
1415501737,i don't hear no haters now!!! let's go! buckeyes 
1415501738,buckeyes bang bang 
1415501738,let's go!! big play!! ohiostate 
1415501738,just like that devin degrading sparty!!!! buckeyes 
1415501738,is @jlbaueriii crying yet? buckeyes 
1415501738,@dsmithosu td buckeyes gobucks buckeyenation 
1415501738,we gotta keep it goin buckeyes 
1415501738,there it is touchdown buckeyes osuvsmsu 
1415501739,i have no idea how we're winning this game right now. buckeyes 
1415501739,buckeyes 
1415501739,big play smith!!!! let's go buckeyes!!! finally starting to play really well in this one! 28-21 buckeyes! 
1415501739,yeah.....yeah.....yeah....buckeyes 
1415501740,leggo ohiostate \u203c\ufe0f\u203c\ufe0f\u203c\ufe0f\u203c\ufe0f 
1415501740,buckeyes! 
1415501740, buckeyes fans 
1415501741,what a catch. devin smith. buckeyes osuvsmsu 
1415501741, buckeyes fans 
1415501741,aaaaaannndddd we take the lead buckeyes 
1415501741,if we only had a defense....buckeyes 
1415501741,what a throw by jt! buckeyes 
1415501741,wsjdhdgsgsgdhdjfjfjffffff buckeyes 
1415501742,that's what i'm talking about \ud83d\ude0c\ud83d\ude06\ud83d\udc4f osuvsmsu buckeyes 
1415501742,touchdown buckeyes gobucks beatsparty # 
1415501742, buckeyes fans 
1415501742,osuvsmsu devin smith... all he does is catch touchdowns boom buckeyes 
1415501742,jt barrett is throwing some dimes tonight. wow. buckeyes just put up 4 td's on spartans in 1st half. osuvsmsu 
1415501743,there. you. go. boom touchdown buckeyes 
1415501743,ohiostate 
1415501743,that's what i'm talking about... buckeyes 
1415501743,yess! buckeyes \ud83c\udfc8\ud83d\udcaa\ud83d\udc4f 
1415501743,yyyyyyeeeeeessss!!!!!!! touchdoooooooooown buckeyes!!!!! woooooooo!!!!!!!! http:\/\/t.co\/bvdsll5nhz 
1415501743,lets go man devin smith out there eating man \ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24 osu buckeyes buckeyenation beatmichst beatsparty 
1415501743,buckeyes! 
1415501743,wow! what a perfect pass! buckeyes 
1415501744,this offense came to play tonight! buckeyes 
1415501744,love my buckeyes 
1415501744,that was a beautiful td pass. buckeyes up 28-21. 
1415501744,yay!!!!! who says buckeyes don't have a passing game. beauty! td!!!! for the lead. 
1415501744,buckeyes for six!! ohiostate osuvsmsu oh! 
1415501744,wow! ohiostate buckeyes! wow! beatsparty osuvsmsu 
1415501744,smiths speed is killing these hoes buckeyes 
1415501745,devin smith is a beast... gobucks buckeyes 
1415501745,devin smith yes buckeyes 
1415501745,that throw was perfect ohiostate 
1415501745,buckeyes came to play! 
1415501745,devin smith is doing work. ohiostate buckeyes 
1415501745,\u2764\ufe0f\ud83d\ude0d\ud83d\ude18 thank you! buckeyes beatsparty 
1415501745,touchdown buckeyes way to go!!! 
1415501745, what a throw! ohiostate 
1415501745,jt barrett!!! all up in ya!!! ohiostate buckeyes 
1415501746,oooooo baby \u2764\ufe0f buckeyes 
1415501746,yassss two words jt barrett!!! buckeyes 
1415501746,we them motherfucking boyz!!!!!! buckeyes 
1415501746,ohiostate is scoring at will right now. msuvsosu 
1415501746,beautiful td throw by j.t. barrett. buckeyes 
1415501746,let's go 28-21 buckeyes 
1415501747,that is what i'm talking about! touchdown buckeyes! gobuckeyes gobucks buckeyenation osuvsmsu 
1415501747,that's more like it! ohiostate 
1415501747,that's what i am talking about!!!! shut them up buckeyes!!! 
1415501747,lets go\u2764\ufe0f\u270a\ud83c\udfc8 buckeyes osuvsmsu 
1415501747,didn't expect this buckeyes msu game to be a bleeping shootout. msuvsosu 
1415501747,fuck yeah! buckeyes 
1415501747,on the money @jtbarrett16 touchdown buckeyes 
1415501748,balahaahahahahhahaah wagaahahahahahahahaahahjaaj yes! buckeyes 
1415501748,jt barrett hosting your deep-ball clinic this evening. buckeyes 
1415501748,revenge buckeyes 
1415501748, score predictions?! ourhouseisohio gobucks ohiostate buckeyenation http:\/\/t.co\/w2fqagvwa9 
1415501748,ahhhhhhhhh!!!!!!!!!! buckeyes osuvsmsu 
1415501748,o-h-i-o buckeyes 
1415501748, this guy is throwing like an nfl qb barrett buckeyes 
1415501748,wooooooo! taking the lead! buckeyes 
1415501749,ahhhhh that was awesome buckeyes \ud83c\udfc8 
1415501749,alright buckeyes 
1415501749,perfect throw and a perfect catch. ohiostate 
1415501749,touchdown buckeyes o-h! 
1415501749,wow!! what a throw. buckeyes 
1415501749, what a throw! ohiostate 
1415501750,even the baby is excited for that one! huge buckeyes td!! osuvsmsu 
1415501750,that's how you to throw a touchdown! suckitsparty buckeyes 
1415501750,barrett to smith all day baby!! buckeyes osuvsmsu 
1415501750,now these are the ohio state buckeyes 
1415501751,devin smith!!!!!!! buckeyes up on msu by a touchdown! 
1415501751,let's go! ohiostate 
1415501751,barrett -----&gt; smith! buckeyes 
1415501751,big play buckeyes! changed game 19%. current winprob: ohst 65% mist 35% 2q ohst 27 mist 21 http:\/\/t.co\/x1rohlgapz http:\/\/t.co\/kjxjlj7356 
1415501752,devin smith you fucking stud!!!! buckeyes 
1415501752,oh sooooooooooo pretty!! i love you devin smith!!!!!!!!!!!!!!!!!!!!! buckeyes 1st lead of the game!!!!!!!!!! 28-21!!!!!!!!!! 
1415501752,that pass was on the money! ohiostate 
1415501752,devin effing smith! touchdown buckeyes what a throw by jt barnett! osuvsmsu 
1415501752,as mentioned before 
1415501753,touchdown buckeyes!!!!! 
1415501753,i want a jt barrett jersey for christmas buckeyes 
1415501753,lets go bucks revenge buckeyes 
1415501753,devin smith touchdown!!!!buckeyes osuvsmsu gobucks buckeyenation 
1415501753,buckeyes take their first lead 28-21 
1415501753,touchdown buckeyes \ud83c\udf30 
1415501753,go bucks baby ohiostate osuvsmsu 
1415501753,jt barrett playing the best game of his life in the first half! \nbuckeyes 16 
1415501753,torched em! devin smith game of his life! buckeyes 
1415501754, what a throw! ohiostate 
1415501754,if urban can keep pulling in qbs like this 
1415501754,needed that!!! buckeyes osuvsmsu 
1415501754,buckeyes 
1415501754, me &amp; poptart are betting on this michigan st &amp; ohio st game right now! buckeyes 
1415501755,barrett 3 for 3 on big plays 
1415501755,what a fantastic pass. credit where it's do. buckeyes osuvsmsu 
1415501756,j.t. barrett goes deep and fidns devin smith in the end zone for the touchdown. buckeyes up 28-21 with :56 left in the half!!!! 
1415501756,tooooooouuuuccccccchhhhhdddddoooowwwwnnnn osu letsfuckinggo ohiostate buckeyenation 
1415501756,omg! mr smith wants to be a 1st rounder in the pros gobucks buckeyes buckeyenation beatsparty 
1415501757,touchdown buckeyes 
1415501757, boom buckeyes! 
1415501757,boom!!!! buckeyes 
1415501757,touchdown!!!! ohio state what!!! ohiostate 
1415501757,devin smith balling out!! buckeyes 
1415501757, buckeyes fans 
1415501758,oh my god! i can't handle this. buckeyes 
1415501758,buckeyes take the lead on smith td! osuvsmsu 
1415501758,ooooooweeeeeeee jt barrett and devin smith are beasting!!! buckeyes 
1415501758,ohiostate (+3.5) strikes for long td late 2q 
1415501758,i turned on the tv 
1415501758,yesssssssssss!!! buckeyes gobucks 
1415501759,touchdown buckeyes! 
1415501759,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\nbuckeyes gobucks 
1415501759, paydirt with punctuation!! buckeyes osuvsmsu gobucks 
1415501759, big throw! big play! big mo! buckeyes 
1415501759,shmoney dance time!!! touchdown mother fuckers ohiostate buckeyenation 
1415501760,let's get it buckeyes buckeyenation 
1415501760,money buckeyes 
1415501760,that was a pretty td pass. buckeyes 
1415501760, buckeyes! 
1415501760,go! go! go! go! go! go! buckeyes 
1415501760,jt barrett the real legend devin smith same he real legend both shiek class ohio state shiek class no jabroni gobucks buckeyes 
1415501761,the buckeyes win expectancy a lot higher now than after the wilson fumble 
1415501761,seeeeeee! when jt is on he is deadly! that was beautiful!!! wowzers! osuvsmsu buckeyes oh! 
1415501761,hell yeah! buckeyes 
1415501761,jt barrrett with long td strike buckeyes 
1415501762,in jt we trust! buckeyes 
1415501762,touchdown!!! buckeyes. we up now 
1415501762,28 - 21 buckeyes 
1415501762,ssssssshhhhhhhhhing the crowd in east lansing! buckeyes 
1415501762,devin smith you freaking animal. great throw by barrett. maybe these buckeyes are waking up! 
1415501762,hell of a deep ball tonight ohiostate 
1415501763,it's quiet in east lansing right now. buckeyes 
1415501763, what a throw! ohiostate 
1415501764, oh so fucking sweet buckeyes 
1415501764,lfg buckeyes \u2b55\ufe0f\ud83d\ude4c\ud83d\ude4f\u2b55\ufe0f 
1415501764,buckeyes touchdown! ohiostate buckeyes 
1415501764, boooooom!!! ohiostate 
1415501764,turn uhhhh buckeyes 
1415501764,boom!!!!!! buckeyes 
1415501764,jt to devin smith baby! buckeyes gobucks 
1415501764,these buckeyes growing up right before our eyes tonight!!!!!!!!! gobucks buckeyenation buckeyes tosu 
1415501765,@ledge_dvs i told you guys about ohiostate lol 
1415501765,how do you like that arm strength sparty? gobucks buckeyes osuvsmsu 
1415501765,@espncfb ohiostate is very good. osuvsmsu 
1415501766,this has turned into a great game! msuvsosu buckeyes 
1415501766,and we score again....o h.....i o buckeyes msuvsosu 
1415501766,\ud83d\ude33 what a strike jt! holy crap lets go buckeyes up 28-21 going into half! \u2b55\ufe0f\ud83d\ude4ci\u2b55\ufe0f osuvsmsu 
1415501767,omg! what a throw\/catch! gobucks buckeyes buckeyenation 
1415501767,the buckeyes came to play and they aren't going anywhere gobucks buckeyenation 
1415501768,so like 
1415501768,ohio state has 332 yards vs. one of best-ranked defenses in country. ohiostate 28-21 
1415501768,best pass i've seen all season!!!! eat up devin!!! keep ballin j.t.!!!! touchdown bitch!!!! ohiostate 
1415501768,well at least my buckeyes are playing respectable this week. ohiostate 
1415501768,touch down \ud83c\udd7ehio state buckeyes 
1415501768, there it is touchdown buckeyes osuvsmsu 
1415501768,touchdown buckeyes! 
1415501769,the big throw! @jtbarrett16 to @dsmithosu for another touchdown and our first lead!! gobucks buckeyes buckeyenation beatsparty osuvsmsu 
1415501769, boom buckeyes plentyofflyzone 
1415501769, lets go bucks revenge buckeyes 
1415501769,barrett to devin smith! the deep ball! buckeyes lead! gobucks beatsparty 
1415501769,if ohiostate wins i don't believe there will be a b1g team in the cfbplayoff 
1415501769,buckeyes 
1415501769,buckeyes on top 28-21 with 56 seconds left in half. osubuzz 
1415501769,let's gooooooo buckeyes 
1415501769,can braxton play receiver cause jt barrett is the superior qb buckeyes osuvsmsu 
1415501769,holy buckeyes 
1415501770,this jt barrett dude is going to be good for ohiostate ohiostatevsmichiganstate 
1415501770,boom. ohiostate 
1415501770,touchdown buckeyes!!!!! ohiostate 
1415501770,jt barrett throws such a prettier pass than @braxtonmiller5. hope miller is ready to play wide out or tailback next season. buckeyes 
1415501770,as pharelle says. i'm soooo happy buckeyes 
1415501771, now these are the ohio state buckeyes 
1415501771,j.t. barrett. omigod. chucks a beautiful 44-yd td pass to devin smith. buckeyes go on top of spartans 
1415501771,jt to devin!!! buckeyes osuvsmsu 
1415501771,j.t. barrett. omigod. chucks a beautiful 44-yd td pass to devin smith. buckeyes go on top of spartans 
1415501772,nice work buckeyes keep it up ohiostate 
1415501773,touchdown baby!!! buckeyes 
1415501773,barrett to devin smith touchdown!!! buckeyes got the lead 27-21 whew...i love how quiet that stadium is right now \ud83d\ude04 
1415501773, omg! mr smith wants to be a 1st rounder in the pros gobucks buckeyes buckeyenation beatsparty 
1415501773,great pass jt 
1415501774,j.t. barrett seems to get better each week. buckeyes 
1415501774,lol devin smith just gave the shhhhh sign. folks hii ni game! buckeyes came to ball 
1415501774,these are the buckeyes i know and love gobucks 
1415501774, big throw! big play! big mo! buckeyes 
1415501774,ncaa ohiostate buckeyes game on hoop set http:\/\/t.co\/pnhpl1vxpb shoppingsuccess 
1415501774,jt laying it out there. impressive bounce back. buckeyes 
1415501775,there are my buckeyes 
1415501775,buckeyes take the lead!!!!! beatsparty letsgobuckeyes oh io buckeyenation 
1415501775,what a half for buckeyes wr devin smith. two of his usual big plays on 44- and 43-yard deep-ball catches 
1415501775,devin smith with another td for the buckeyes \ud83d\ude4c\ud83d\ude4c 
1415501775, that is what i'm talking about! touchdown buckeyes! gobuckeyes gobucks buckeyenation osuvsmsu 
1415501776,hell ya fuckin right!!! ohiostate buckeyes osuvsmsu 
1415501776,buckeyes 
1415501776,touchdown @dsmithosu 28-21!!!! gobuckeyes ohiostate beatsparty osuvsmsu 
1415501776,letsgobuckeyes gobucks ohiostate osuvsmsu 
1415501776,devin smith is going off buckeyes 
1415501776,buckeyes take the lead just before the half!!! osuvsmsu fb 
1415501776,buckeyes td hell yeah buckeyenation @ohiostathletics 
1415501777,can't believe i'm rooting for ohiostate \ud83d\ude49 but oh do i hate michiganstate \ud83d\ude03 
1415501777,fucking buckeyes!!! 
1415501778,oh. my. buckeyes 
1415501778,@btnmikehall finally some love for the buckeyes. thanks. 
1415501778,devin fucking smith!!!! buckeyes osuvmsu 
1415501778,buckeyes getting lucky they haven't been called on a few taunting penalties. can't shh the crowd lol. shew. 
1415501778,well...there goes my prediction...didn't see the buckeyes scoring 28 in the first half... 
1415501779,barrett to smith to give the buckeyes the 28-21 lead gobucks osuvsmsu 
1415501779,lets fucking goooo! ohiostate 
1415501779,these buckeyes showing out!!! 
1415501779, yyyyyyeeeeeessss!!!!!!! touchdoooooooooown buckeyes!!!!! woooooooo!!!!!!!! http:\/\/t.co\/bvdsll5nhz 
1415501779,annnd another one for ya boys! downwithsparty buckeyes 
1415501779,can't say i was expecting a shootout. but if its a shootout they want 
1415501779,ohiostate 
1415501780,let's go buckeyes! muckfichiganstate 
1415501781,loving the fact that d. smith came to play today!! @dsmithosu osu buckeyes hesatiger 
1415501781,jt barrett. unbelievable. buckeyes 
1415501782,lets gooooooo \ud83d\ude4c\ud83d\ude4c\ud83d\ude4c touchdown buckeyenation buckeyes osuvsmsu 
1415501782, big throw! big play! big mo! buckeyes 
1415501782,ohiostate 
1415501783,let's fuckn go buckeyes 
1415501783,\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa buckeyes 
1415501783, go! go! go! go! go! go! buckeyes 
1415501783,woooooo buckeyes 
1415501783,@tristate_sports: what a fantastic pass. credit where it's due. buckeyes osuvsmsu 
1415501784,theohiostateuniversity buckeyes 
1415501784,so ohiostate. even if braxton miller comes back next year do you even want him to play? barret is lighting it up. 
1415501784, oh my gosh. perfect! buckeyes osuvsmsu 
1415501785,that is a huge score at the end of the half. buckeyes 
1415501785,chicks dig the long ball!!! buckeyes 
1415501785,that was pretty buckeyes 
1415501786, ohiostate (+3.5) strikes for long td late 2q 
1415501786, \u2764\ufe0f\ud83d\ude0d\ud83d\ude18 thank you! buckeyes beatsparty 
1415501786,21 pt swing 
1415501786,boom!!! buckeyes 
1415501786,lets go baby!! buckeyes!!!! osuvsmsu 
1415501787,tonight i asked my husband why there are weed stickers on the ohiostate helmets...ohiostatevsmichiganstate 
1415501787,@hammernation19 that looked like a pretty good forward pass! what you think? buckeyes 
1415501788,this game's just getting good! gobuckeyes ohiostate college football 
1415501788,do we have to go to halftime. i don't want them losing this momentum osuvsmsu buckeyes buckeyenation 
1415501788, buckeyes fans 
1415501788,michigan state defense has been vulnerable to the big play all season. burned again tonight. ohiostate leads for first time at 28-21. 
1415501788,momentum shift after that missed field goal! buckeyenation buckeyes ohiostate collegefootball 
1415501788, buckeyes fans 
1415501789,devin smith everybody! buckeyes beatsparty 
1415501789,buckeyes killing it this half \ud83d\ude4c 
1415501789, jt barrett hosting your deep-ball clinic this evening. buckeyes 
1415501790,man ohiostate is exciting! osuvsmsu gobucks 
1415501790,go buckeyes !!!!!! o-h!!!!!!!!!! @brutus_buckeye go bucks!!! 
1415501790,buckeyes 
1415501790,keep this shit up buckeyes 
1415501790,boom!!! devin smith with the td catch! buckeyes buckeyenation 
1415501790,buckeyes!!!!!!! fucking love you!!!!!!!' beautiful play!!!!! touchdown buckeyes!!! eat shit mich st!!!!! spanksparty @blockonation 
1415501790, barrett to devin smith! the deep ball! buckeyes lead! gobucks beatsparty 
1415501790,that was like santa came early! buckeyes 
1415501790,jtb droppin dimes. buckeyes 
1415501790,yessir!!!! touchdown!!! buckeyenation buckeyes osuvsmsu 
1415501791,and another one! buckeyes 
1415501791, oh sooooooooooo pretty!! i love you devin smith!!!!!!!!!!!!!!!!!!!!! buckeyes 1st lead of the game!!!!!!!!!! 28-21!!!\u2026 
1415501791,buckeyes 
1415501791,buckeyes take the lead baybeeee ohiostatevsmichiganstate ohiostate http:\/\/t.co\/rkfbkjewiz 
1415501791, buckeyes fans 
1415501792,osu aint fuckin around ohiostate 
1415501792,if i could 
1415501793, ncaa ohiostate buckeyes game on hoop set http:\/\/t.co\/pnhpl1vxpb shoppingsuccess 
1415501793, buckeyes 
1415501794,beautiful deep ball to smith! incredible barrett is a frosh! grown so much since navy game buckeyes 
1415501794,devin smith with another big play td on his ohiostate career! 
1415501794, devin smith your table is ready..buckeyes 
1415501794, buckeyes fans 
1415501795,j.t. ohiostate 
1415501795, yay!!!!! who says buckeyes don't have a passing game. beauty! td!!!! for the lead. 
1415501795,took a break from the buckeyes game to put the glass in the storm door and all the sudden we are in the lead. maybe i should do more chores 
1415501796,wow some serious skills from the ohio a state wide ours buckeyes 
1415501797, buckeyes fans 
1415501797, buckeyes fans 
1415501798,hell yes!!!! about time!!!! 27-21 now come on big d hold em buckeyes buckeyenation 
1415501798,yall see how we do! ohiostate 
1415501798,sports! buckeyes 
1415501798,barrett to smith!!!!! td!!! beautiful!!!\nbuckeyes 
1415501798,devin smith with the big touchdown catch before halftime buckeyes 
1415501799,i'm beginning to suspect the buckeyes are better than everyone thought. osuvsmsu underrated 
1415501799,yea baby touchdown buckeyes!!!!! got the lead wioooohoooo!!! osuvsmsu buckeyes buckeyenation 
1415501799,j. t. barrett doing his best non-tannehill deep pass. buckeyes 
1415501800,cant play no games with these niggas buckeyes 
1415501800,jt barrett to devon smith for a touchdown!!!! ohiostate 28 michiganstate 21 2nd qtr buckeyenation 
1415501800, what a half for buckeyes wr devin smith. two of his usual big plays on 44- and 43-yard deep-ball catches 
1415501800,bam!!! thats wat im talkin bout. buckeyes 
1415501800, turn uhhhh buckeyes 
1415501800,@dannykanell buckeyes are making statement on offense. without ugly to's they would be dominating! b1gfootball 
1415501801,barrett to smith td 27-21 osu buckeyes buckeyenation 
1415501801, massive big plays on offense for buckeyes jt barrett going deep again puts osu in front of spartans 
1415501802,devin smith is having s hell of a game buckeyes 
1415501802,devin smith!!!!!!! touchdown!!!! 28-21! osuvsmsu buckeyes gobucks 
1415501803,that throw just sent braxton miller to the nfl next year. buckeyes 
1415501803,jt! boom! taking the lead into halftime. buckeyes @buckeyenation suckitsparty 
1415501803,the deep ball tonight... so beautiful! coming from a red shirted freshman qb against a top fbs defense. jtbarrett devinsmith buckeyes 
1415501804, damn 
1415501804,turn it off now. we'll tell you when to turn on i turned on the tv 
1415501805,osuvsmsu nice throw for a touchdown ohiostate 
1415501805,looking good! let's go buckeyes! 
1415501805,massillon 
1415501805,bullet on the money!! jt barret to d smith 7 on the board. grown man pass osuvsmsu buckeyes osu 28-21 
1415501805,28-21 yessirrrr lets go buckeyes @ohiostfootball beatspartans 
1415501806,touchdownnnnnn buckeyes 
1415501806,jtbarrett to dsmith9 for the lead!! touchdown!!!! buckeyenation buckeyes @glenncox97 @markjump64 @jrols19 @therealquimo @mekkadonmusic 
1415501809,lest you forget 
1415501809,touchdown buckeyes osuvsmsu 
1415501809,we are ballin tonight! go bucks! buckeyenation buckeyes 
1415501809, what a throw! ohiostate 
1415501809,let's go buckeyes! ohiostate 
1415501809,what a throw by jt barrett for another td!! 28-21 buckeyes gobucks osuvsmsu 
1415501809,these buckeyes tho!! this game is ridiculoussss!!! lovin the resolve &amp; perseverence im seeing tonight! keep it up in the 2nd half! gobucks 
1415501810,touchdown\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c buckeyenation 28-21 ohiostate there we go boys! 
1415501810,hate to cheer for ohiostate 
1415501810,everybody picked against my buckeyes they have no chance they said foh!!!! fact! 
1415501810,now that's my ohio state buckeyes ohiostate buckeyes 
1415501810,twins are asleep 
1415501811,fyi ohiostate is 0-10 against sec teams in bowl games. ;) buckeye fans are insufferable! 
1415501811,first lead of the game. 28-21 ohiostate 
